name,label,expression,degree.x,betweenness.x,closeness.x,eigenvector.x,degree.y,is_signature,betweenness.y,closeness.y,eigenvector.y,hub_score,authority_score,community,mean_expr_UroB,mean_expr_GU,mean_expr_UroA,mean_expr_BaSq,mean_expr_UroC,go_pval,go_padj,go_description,go_hub_score,go_rank,module,in_signature_module,random_walk_score
ITGB2,ITGB2,0.254122353868057,94,19.9630665452389,0.00179533213644524,0.191867244637,94,FALSE,19.9630665452389,0.00179533213644524,0.191867244637,0.191867244637001,0.191867244637,2,0.211144940404462,-0.0734929142194637,-0.678519941770458,0.584417204642099,0.254122353868057,4.51425579231101e-38,1.34976248190099e-35,Not annotated,0.191867244637001,22,3,TRUE,0.00117528001287463
JAK2,JAK2,-0.47086822506493,280,209.218448943619,0.0021551724137931,0.597337794884638,280,FALSE,209.218448943619,0.0021551724137931,0.597337794884637,0.597337794884638,0.597337794884637,1,0.244188118422962,-0.555892768980609,-0.168301645684861,0.546042090560464,-0.47086822506493,5.83213342650372e-14,1.74380789452461e-11,Not annotated,0.597337794884638,108,1,FALSE,0.00513720636488068
LYN,LYN,-0.35491812716735,204,106.169600660778,0.00199203187250996,0.427004781260962,204,FALSE,106.169600660778,0.00199203187250996,0.427004781260962,0.427004781260964,0.427004781260962,2,0.129920624601731,0.254797138464607,-0.611565797524475,0.748410496370672,-0.35491812716735,3.10544410147261e-33,9.28527786340312e-31,Not annotated,0.427004781260964,37,3,TRUE,0.00177458123818128
MAPK3,MAPK3,0.255071540454685,416,690.198579410622,0.00252525252525253,0.798164152237349,416,FALSE,690.198579410622,0.00252525252525253,0.798164152237349,0.798164152237351,0.798164152237349,3,-0.293508166882662,0.653161230104929,-0.402721964651015,-0.10669212659742,0.255071540454685,4.86327889410128e-19,1.45412038933628e-16,Not annotated,0.798164152237351,94,4,FALSE,0.00590587434083443
MAPT,MAPT,0.676653217275698,82,13.8908928037703,0.00177619893428064,0.178980188927291,82,FALSE,13.8908928037703,0.00177619893428064,0.178980188927291,0.178980188927291,0.178980188927291,3,-0.330571821252764,0.231864404084712,-0.228443543197661,-0.274367950339648,0.676653217275698,2.8341209882589e-10,8.47402175489412e-08,Not annotated,0.178980188927291,119,3,TRUE,0.00116175170927055
MCL1,MCL1,-0.596428339896535,124,18.0546181659608,0.0018450184501845,0.297330965270832,124,FALSE,18.0546181659608,0.0018450184501845,0.297330965270832,0.297330965270832,0.297330965270832,3,0.146268767981704,0.182837005884077,-0.546948199791743,0.86385292960178,-0.596428339896535,8.05363759365927e-32,2.40803764050412e-29,Not annotated,0.297330965270832,41,4,FALSE,0.00238554515582317
MKI67,MKI67,-0.372161073071214,106,14.8148224095027,0.00181488203266788,0.261502302303829,106,FALSE,14.8148224095027,0.00181488203266788,0.261502302303829,0.261502302303829,0.261502302303829,4,-0.321104070946923,0.718608835690819,-0.388750633650211,0.422758468444974,-0.372161073071214,6.97904857141204e-27,2.0867355228522e-24,urinary bladder cancer; bladder disease,0.261502302303829,61,5,FALSE,0.00232411021727641
MMP3,MMP3,-0.259915071063881,108,16.8201689483391,0.00181818181818182,0.262047944078451,108,FALSE,16.8201689483391,0.00181818181818182,0.262047944078451,0.262047944078451,0.262047944078451,4,0.0627591727788874,0.308865763419951,-0.562342082828028,0.733902481892642,-0.259915071063881,1.4705503568786e-34,4.39694556706702e-32,Not annotated,0.262047944078451,32,5,FALSE,0.00121810943154246
MMP9,MMP9,-0.0376994249981127,246,129.549097476602,0.00207900207900208,0.545672718314599,246,FALSE,129.549097476602,0.00207900207900208,0.545672718314599,0.545672718314599,0.545672718314598,4,0.232802904605261,0.0805956055853068,-0.654161052789918,0.479726579194511,-0.0376994249981127,6.86116922364392e-35,2.05148959786953e-32,urinary bladder cancer,0.545672718314599,31,5,FALSE,0.00294374467769823
NCK1,NCK1,-0.388368839679536,112,31.4559252019277,0.00182481751824818,0.218127686391486,112,FALSE,31.4559252019277,0.00182481751824818,0.218127686391486,0.218127686391486,0.218127686391485,2,0.202434079679104,-0.393581952190391,-0.398657472095615,1.42720975451271,-0.388368839679536,3.44604437560686e-44,1.03036726830645e-41,Not annotated,0.218127686391486,15,3,TRUE,0.00340535589565015
NES,NES,0.707162510703218,104,13.829220363012,0.00181159420289855,0.242528623145694,104,FALSE,13.829220363012,0.00181159420289855,0.242528623145694,0.242528623145694,0.242528623145694,4,-0.341669324966551,0.0578508480559317,-0.494830986762336,0.15547827013173,0.707162510703218,5.08704652306118e-16,1.52102691039529e-13,Not annotated,0.242528623145694,104,5,FALSE,0.0012527205446387
NGFR,NGFR,0.186121057954457,152,59.4404325699802,0.00189393939393939,0.315580707933193,152,FALSE,59.4404325699802,0.00189393939393939,0.315580707933193,0.315580707933193,0.315580707933193,2,-0.112971593881921,-0.272662620721337,-0.51607664830491,0.648324151327763,0.186121057954457,1.09169897436534e-27,3.26417993335237e-25,bladder disease,0.315580707933193,57,2,TRUE,0.00169804773749151
NPM1,NPM1,0.0713593064045491,100,21.0959840213248,0.00180505415162455,0.219340604019097,100,FALSE,21.0959840213248,0.00180505415162455,0.219340604019097,0.219340604019097,0.219340604019097,3,-0.0538219321768411,-0.78353224815715,0.414033294431147,0.44824988239784,0.0713593064045491,3.74059297762463e-25,1.11843730030976e-22,Not annotated,0.219340604019097,72,4,FALSE,0.00125797066935611
NR3C1,NR3C1,-0.178793825145716,122,25.2528607834039,0.00184162062615101,0.285033976662041,122,FALSE,25.2528607834039,0.00184162062615101,0.285033976662041,0.285033976662041,0.28503397666204,3,-0.0584057988857702,-0.789612659555855,-0.0879381795149876,0.582818261430783,-0.178793825145716,8.62973984081876e-19,2.58029221240481e-16,Not annotated,0.285033976662041,96,4,FALSE,0.00130622223392587
NRAS,NRAS,-0.691782592461225,246,168.142169663625,0.00207900207900208,0.49027230531762,246,FALSE,168.142169663625,0.00207900207900208,0.49027230531762,0.490272305317621,0.49027230531762,2,-0.403541397889614,0.499721339455956,-0.101797589040037,0.485716299297238,-0.691782592461225,3.4394223664973e-14,1.02838728758269e-11,Not annotated,0.490272305317621,106,2,TRUE,0.00531222804639619
PDGFRB,PDGFRB,0.530738322875829,238,158.725535429065,0.00206185567010309,0.499720007268133,238,FALSE,158.725535429065,0.00206185567010309,0.499720007268134,0.499720007268134,0.499720007268134,2,-0.328533887686443,0.0514536310053001,-0.637961776255636,0.55911095555204,0.530738322875829,8.47404263781991e-37,2.53373874870815e-34,Not annotated,0.499720007268134,25,2,TRUE,0.0031883894826431
PGR,PGR,0.862328591277334,134,35.4868116615729,0.00186219739292365,0.32252550484918,134,FALSE,35.4868116615729,0.00186219739292365,0.32252550484918,0.32252550484918,0.32252550484918,3,-0.195432475518397,-0.400763123593646,-0.233371649874897,0.0236547429666748,0.862328591277334,4.16896575978232e-12,1.24652076217491e-09,Not annotated,0.32252550484918,115,4,FALSE,0.00453329025020441
PIK3CD,PIK3CD,0.220135120045967,168,66.1792854191966,0.00192307692307692,0.334730236484371,168,FALSE,66.1792854191966,0.00192307692307692,0.334730236484371,0.334730236484371,0.334730236484371,2,0.121696564690876,-0.22866942222191,-0.590027227811465,0.497862589414525,0.220135120045967,8.57886122896503e-29,2.56507950746054e-26,Not annotated,0.334730236484371,54,2,TRUE,0.0046792424266182
PIK3CG,PIK3CG,0.109593703352577,108,16.5106281483543,0.00181818181818182,0.241978727694487,108,FALSE,16.5106281483543,0.00181818181818182,0.241978727694488,0.241978727694488,0.241978727694487,2,0.153046052194994,-0.219932742058579,-0.546023500605415,0.454047151008428,0.109593703352577,2.51639152559871e-25,7.52401066154015e-23,Not annotated,0.241978727694488,70,2,TRUE,0.00130295833233819
PIK3R2,PIK3R2,-0.1049497285356,204,106.285519691178,0.00199203187250996,0.402425804888327,204,FALSE,106.285519691178,0.00199203187250996,0.402425804888328,0.402425804888328,0.402425804888327,2,0.211367755694784,-0.477256739991262,0.588835846626511,-0.603360754106158,-0.1049497285356,1.9888360476525e-29,5.94661978248097e-27,Not annotated,0.402425804888328,45,2,TRUE,0.00496964286322825
PLEK,PLEK,0.25966715186211,86,14.1779553713723,0.0017825311942959,0.195263258846456,86,FALSE,14.1779553713723,0.0017825311942959,0.195263258846456,0.195263258846456,0.195263258846456,2,0.196357472386175,0.0122723940734359,-0.725666217015124,0.638333548510304,0.25966715186211,2.8260511494022e-46,8.44989293671257e-44,Not annotated,0.195263258846456,12,3,TRUE,0.00117857547684999
POU5F1,POU5F1,0.302812800341451,132,34.3651616133742,0.00185873605947955,0.282792641805995,132,FALSE,34.3651616133742,0.00185873605947955,0.282792641805995,0.282792641805995,0.282792641805995,4,-0.350528831809079,0.666396448023002,0.231024142167489,-0.734109136646855,0.302812800341451,2.85397804513541e-22,8.53339435495489e-20,Not annotated,0.282792641805995,81,5,FALSE,0.00247068847144149
PPARG,PPARG,0.330546506958953,202,98.4959444781784,0.00198807157057654,0.441719063839677,202,FALSE,98.4959444781784,0.00198807157057654,0.441719063839677,0.441719063839677,0.441719063839677,3,0.230757423065493,0.454982924416819,0.510359559340212,-1.19612560517322,0.330546506958953,7.40221656303713e-79,2.2132627523481e-76,urinary bladder cancer,0.441719063839677,1,4,FALSE,0.00157920417159015
PPP2CA,PPP2CA,-0.238352050444478,122,38.2638026628753,0.00184162062615101,0.256249073524961,122,FALSE,38.2638026628753,0.00184162062615101,0.256249073524961,0.256249073524961,0.25624907352496,3,0.0755586286649918,-0.419048221808484,0.272600014328208,0.689819609009751,-0.238352050444478,5.95595619600849e-13,1.78083090260654e-10,Not annotated,0.256249073524961,112,3,TRUE,0.00135299179580886
PPP2R1A,PPP2R1A,0.427427855861086,120,35.8617406237836,0.00183823529411765,0.254404499550148,120,FALSE,35.8617406237836,0.00183823529411765,0.254404499550148,0.254404499550148,0.254404499550148,3,-0.0465741940694033,-0.00164743018313566,0.353558286831053,-0.690966066032604,0.427427855861086,4.10156065904332e-12,1.22636663705395e-09,Not annotated,0.254404499550148,114,3,TRUE,0.00135848050881572
PRKCZ,PRKCZ,-0.291129743462562,134,40.9829023922998,0.00186219739292365,0.293425437591652,134,FALSE,40.9829023922998,0.00186219739292365,0.293425437591653,0.293425437591653,0.293425437591652,2,0.255423563509461,-0.116090263781608,0.628319520527135,-0.555935734126971,-0.291129743462562,5.3518259925109e-38,1.60019597176076e-35,Not annotated,0.293425437591653,23,2,TRUE,0.0014003230294827
PRLR,PRLR,0.325588741472826,76,9.29774295981981,0.00176678445229682,0.160015929349743,76,FALSE,9.29774295981981,0.00176678445229682,0.160015929349743,0.160015929349743,0.160015929349743,1,-0.32780849343666,0.841717633204581,-0.349211774474098,-0.425391311939093,0.325588741472826,1.18043788106849e-31,3.52950926439477e-29,Not annotated,0.160015929349743,42,1,FALSE,0.00142411227878221
PTGS2,PTGS2,-0.394951137332087,182,47.5089305228614,0.00194931773879142,0.437474109141124,182,FALSE,47.5089305228614,0.00194931773879142,0.437474109141123,0.437474109141124,0.437474109141123,1,0.327532013446311,-0.424766181781431,-0.0661466535405732,0.602153384100642,-0.394951137332087,3.55133241067277e-11,1.06184839079116e-08,urinary bladder cancer; bladder carcinoma; bladder disease,0.437474109141124,116,1,FALSE,0.00262096288346501
PTK2,PTK2,0.258762152724426,212,109.800843608045,0.00200803212851406,0.466988552066109,212,FALSE,109.800843608045,0.00200803212851406,0.466988552066109,0.466988552066109,0.466988552066109,2,0.0479109943904051,-0.26010588852357,0.538778232944073,-0.571212385214332,0.258762152724426,7.37112915577988e-24,2.20396761757818e-21,Not annotated,0.466988552066109,77,3,TRUE,0.00302198028217989
PTK2B,PTK2B,-0.269578170280333,116,27.1718262475732,0.00183150183150183,0.249487994303504,116,FALSE,27.1718262475732,0.00183150183150183,0.249487994303504,0.249487994303504,0.249487994303504,2,0.15837894610144,-0.620761710026739,0.485263448017297,-0.186154144677491,-0.269578170280333,1.46631087546614e-22,4.38426951764374e-20,Not annotated,0.249487994303504,80,3,TRUE,0.00439396913985498
PTPRC,PTPRC,0.26474572879059,246,159.254106728631,0.00207900207900208,0.524352859261366,246,FALSE,159.254106728631,0.00207900207900208,0.524352859261365,0.524352859261367,0.524352859261365,1,0.229326866183396,-0.135265687433056,-0.591147454929407,0.437337974174791,0.26474572879059,1.55051786664435e-25,4.63604842126661e-23,Not annotated,0.524352859261367,68,1,FALSE,0.00292407845102996
PXN,PXN,0.150687266282127,186,81.8505975557442,0.00195694716242661,0.403492396198344,186,FALSE,81.8505975557442,0.00195694716242661,0.403492396198344,0.403492396198344,0.403492396198344,2,0.108819083014379,-0.749164519550012,0.544346467150901,-0.153698678809386,0.150687266282127,5.12741743791838e-33,1.5330978139376e-30,Not annotated,0.403492396198344,38,3,TRUE,0.00292114733309663
RAC2,RAC2,0.104122148784173,116,32.0992466144156,0.00183150183150183,0.230454484675487,116,FALSE,32.0992466144156,0.00183150183150183,0.230454484675487,0.230454484675487,0.230454484675486,2,0.159201180922905,-0.341515086553883,-0.427985618759732,0.683827449581918,0.104122148784173,1.0541724914169e-20,3.15197574933654e-18,Not annotated,0.230454484675487,84,3,TRUE,0.00136174878788916
RB1,RB1,0.274308400243066,106,12.4520830715301,0.00181488203266788,0.242777526855065,106,FALSE,12.4520830715301,0.00181488203266788,0.242777526855065,0.242777526855065,0.242777526855065,3,0.230764852874322,-0.888812900448142,0.299383214700157,0.30923782038054,0.274308400243066,8.22232263084288e-27,2.45847446662202e-24,urinary bladder cancer,0.242777526855065,62,4,FALSE,0.00127944566730156
RPS27A,RPS27A,0.052667860121271,196,131.322718310058,0.00197628458498024,0.37723412174625,196,FALSE,131.322718310058,0.00197628458498024,0.377234121746249,0.377234121746249,0.377234121746249,3,0.061314864956266,-0.628210512895261,0.389512119662728,-0.0735919328210025,0.052667860121271,1.38970522222877e-16,4.15521861446401e-14,Not annotated,0.377234121746249,103,2,TRUE,0.00494108377528323
SERPINE1,SERPINE1,-0.454959112124494,98,9.98754880508986,0.0018018018018018,0.2359438734028,98,FALSE,9.98754880508986,0.0018018018018018,0.2359438734028,0.235943873402801,0.2359438734028,4,0.105955373854281,-0.124411495818047,-0.1313852293303,0.652613805788984,-0.454959112124494,2.86420792451863e-08,8.5639816943107e-06,urinary bladder cancer,0.235943873402801,121,5,FALSE,0.00220009322874738
SHH,SHH,0.201955431853799,136,35.7153809250507,0.00186567164179104,0.294652046596998,136,FALSE,35.7153809250507,0.00186567164179104,0.294652046596998,0.294652046596999,0.294652046596998,4,0.331525179949755,-0.805467935050457,0.556143594668126,-0.526705370323679,0.201955431853799,4.45655558582657e-41,1.33251012016214e-38,Not annotated,0.294652046596999,18,5,FALSE,0.00258781005235933
SMAD3,SMAD3,-0.261042016202688,190,87.473700757095,0.00196463654223969,0.407916902816825,190,FALSE,87.473700757095,0.00196463654223969,0.407916902816825,0.407916902816825,0.407916902816825,3,0.58119551950435,-0.830637205673439,0.634620753301414,-0.222717480166886,-0.261042016202688,1.28913425194413e-55,3.85451141331294e-53,Not annotated,0.407916902816825,5,4,FALSE,0.00267821512528956
SNAI1,SNAI1,0.184544865910288,150,38.0221913362665,0.00189035916824197,0.34777033938634,150,FALSE,38.0221913362665,0.00189035916824197,0.34777033938634,0.34777033938634,0.34777033938634,4,-0.208872982887387,0.0260617497988262,-0.595599478933644,0.504895303916209,0.184544865910288,7.70712187665333e-29,2.30442944111935e-26,Not annotated,0.34777033938634,52,5,FALSE,0.00254251928185822
SNAI2,SNAI2,-0.203257711048471,114,16.6220916968245,0.00182815356489945,0.270039623088922,114,FALSE,16.6220916968245,0.00182815356489945,0.270039623088921,0.270039623088922,0.270039623088921,4,0.193022191373113,-1.15977996234846,0.0786877985972552,0.937775383216797,-0.203257711048471,8.78653611113492e-56,2.62717429722934e-53,urinary bladder cancer; bladder carcinoma,0.270039623088922,4,5,FALSE,0.00238216442345621
SNCA,SNCA,0.227960047303332,90,18.8894262104935,0.00178890876565295,0.19736983499541,90,FALSE,18.8894262104935,0.00178890876565295,0.19736983499541,0.19736983499541,0.19736983499541,3,0.0210724356287277,-0.108769124219427,-0.527632820006227,0.56161487403717,0.227960047303332,8.93484221180428e-19,2.67151782132948e-16,Not annotated,0.19736983499541,97,3,TRUE,0.00117240483806028
SOCS1,SOCS1,-0.0606662810811321,136,35.3895443850812,0.00186567164179104,0.304068668021172,136,FALSE,35.3895443850812,0.00186567164179104,0.304068668021172,0.304068668021173,0.304068668021172,1,0.106775255233023,0.11927618317009,-0.639642113514464,0.54460580362066,-0.0606662810811321,7.61566113780512e-29,2.27708268020373e-26,urinary bladder cancer,0.304068668021173,51,1,FALSE,0.00245784811806115
SOCS3,SOCS3,-0.0347292725557058,168,53.5407097874686,0.00192307692307692,0.378055512333588,168,FALSE,53.5407097874686,0.00192307692307692,0.378055512333588,0.378055512333589,0.378055512333588,1,0.397749658387376,0.0757629498093218,-0.73329978610698,0.810446862350402,-0.0347292725557058,2.58229878622089e-52,7.72107337080047e-50,Not annotated,0.378055512333589,7,1,FALSE,0.00146365318602476
SOX9,SOX9,-0.292754174738343,132,35.9745886288363,0.00185873605947955,0.283255374828442,132,FALSE,35.9745886288363,0.00185873605947955,0.283255374828442,0.283255374828442,0.283255374828441,4,-0.0651237201181586,0.315568753999087,-0.547723121279612,0.993692149592421,-0.292754174738343,1.46569489227373e-37,4.38242772789844e-35,Not annotated,0.283255374828442,24,5,FALSE,0.00144098250170507
SPP1,SPP1,-0.744131128090171,132,26.9829155486881,0.00185873605947955,0.317589296929655,132,FALSE,26.9829155486881,0.00185873605947955,0.317589296929655,0.317589296929655,0.317589296929655,4,0.3865306774832,0.115036142968554,-0.298403709915127,0.470230032338994,-0.744131128090171,1.29484635616527e-12,3.87159060493415e-10,urinary bladder cancer,0.317589296929655,113,5,FALSE,0.00135182806365342
SRC,SRC,0.454332951815782,470,984.065066155964,0.002710027100271,0.875682181405612,470,FALSE,984.065066155964,0.002710027100271,0.875682181405613,0.875682181405614,0.875682181405613,2,0.147956537843772,0.0155989444581564,0.469393645720815,-0.767133530109263,0.454332951815782,2.52268176627784e-20,7.54281848117074e-18,Not annotated,0.875682181405614,88,3,TRUE,0.00627407897707845
STAT1,STAT1,-0.598305515760312,220,108.685474429514,0.00202429149797571,0.477635186665913,220,FALSE,108.685474429514,0.00202429149797571,0.477635186665912,0.477635186665913,0.477635186665913,1,0.534370007580344,-0.0951044234912255,-0.348361442571398,0.724468249784553,-0.598305515760312,1.10619412681997e-19,3.3075204391917e-17,Not annotated,0.477635186665913,89,1,FALSE,0.002707168410414
STAT3,STAT3,-0.594341514416131,416,628.336859429219,0.00252525252525253,0.822517287300535,416,FALSE,628.336859429219,0.00252525252525253,0.822517287300536,0.822517287300537,0.822517287300536,1,0.471420900946776,-0.475478204295732,-0.234015501574675,0.677675075346706,-0.594341514416131,2.62517257937973e-19,7.8492660123454e-17,Not annotated,0.822517287300537,92,1,FALSE,0.00577333272893441
STAT6,STAT6,0.213127735865407,112,20.3744988658541,0.00182481751824818,0.250307840309086,112,FALSE,20.3744988658541,0.00182481751824818,0.250307840309086,0.250307840309086,0.250307840309086,1,0.361479115457762,-0.76503098698076,0.572597030162246,-0.332640872411629,0.213127735865407,2.50154692589218e-49,7.47962530841761e-47,Not annotated,0.250307840309086,10,1,FALSE,0.001176719487671
TGFB1,TGFB1,-0.307276190038545,190,75.7072913933258,0.00196463654223969,0.432762422935154,190,FALSE,75.7072913933258,0.00196463654223969,0.432762422935153,0.432762422935154,0.432762422935153,4,0.15695714862207,-0.836193134941557,0.0626921729358412,0.556568877214807,-0.307276190038545,1.06585344426134e-22,3.1869017983414e-20,urinary bladder cancer; bladder carcinoma,0.432762422935154,79,5,FALSE,0.0026390378739809
TIMP1,TIMP1,-0.0885152286593663,106,7.59825288989186,0.00181488203266788,0.263021464576669,106,FALSE,7.59825288989186,0.00181488203266788,0.263021464576668,0.263021464576669,0.263021464576669,4,-0.124765635922025,-0.287756117513195,-0.420054509660851,0.690629546890095,-0.0885152286593663,1.06821272735171e-17,3.19395605478161e-15,Not annotated,0.263021464576669,98,5,FALSE,0.00113939916107443
TLR2,TLR2,-0.400955472605537,146,36.5613871650242,0.00188323917137476,0.321607235029279,146,FALSE,36.5613871650242,0.00188323917137476,0.321607235029279,0.321607235029279,0.321607235029279,1,0.48065954960567,-0.591104278336409,-0.175997145025792,0.838276693166875,-0.400955472605537,4.92006671148207e-26,1.47109994673314e-23,urinary bladder cancer,0.321607235029279,66,1,FALSE,0.00128924386762146
TLR4,TLR4,-0.554023693339199,218,129.646048183784,0.00202020202020202,0.464542020640528,218,FALSE,129.646048183784,0.00202020202020202,0.464542020640527,0.464542020640528,0.464542020640528,1,0.151974715507488,-0.824937708149407,0.544299377565563,-0.51412394138716,-0.554023693339199,5.05213740657338e-40,1.51058908456544e-37,Not annotated,0.464542020640528,19,1,FALSE,0.00170462673214061
TNF,TNF,0.317204435267842,336,346.686223423145,0.00229357798165138,0.683401576192443,336,FALSE,346.686223423145,0.00229357798165138,0.683401576192443,0.683401576192443,0.683401576192443,1,0.153878528776996,-0.0100950920938052,-0.601204921117112,0.532645556120041,0.317204435267842,1.21555015999967e-26,3.634494978399e-24,bladder disease,0.683401576192443,64,1,FALSE,0.00331457550856355
TNFRSF1A,TNFRSF1A,-0.299799185326195,138,33.2677478962541,0.00186915887850467,0.304687496295758,138,FALSE,33.2677478962541,0.00186915887850467,0.304687496295757,0.304687496295758,0.304687496295757,1,0.542993836087833,-0.50724527354235,0.106371114825801,0.351131240759434,-0.299799185326195,9.73894524346487e-15,2.911944627796e-12,Not annotated,0.304687496295758,105,1,FALSE,0.00128072038025218
TP53,TP53,-0.266197422733514,430,673.533513647705,0.0025706940874036,0.832014389853007,430,FALSE,673.533513647705,0.0025706940874036,0.832014389853007,0.832014389853007,0.832014389853007,3,0.146911205801333,-0.439234590001201,0.511002222128678,-0.868871498974459,-0.266197422733514,8.80159463107757e-28,2.63167679469219e-25,urinary bladder cancer; bladder carcinoma; bladder disease,0.832014389853007,56,4,FALSE,0.00589572048414767
TRAF6,TRAF6,-0.187272377875005,162,63.8610434977817,0.00191204588910134,0.348239129092228,162,FALSE,63.8610434977817,0.00191204588910134,0.348239129092228,0.348239129092229,0.348239129092228,3,-0.0255137173826963,-0.710152965815371,0.486205472112672,-0.216744915986455,-0.187272377875005,6.16415166333341e-25,1.84308134733669e-22,Not annotated,0.348239129092229,73,1,FALSE,0.0014504022586054
VEGFC,VEGFC,0.109743754511848,114,17.1323704353938,0.00182815356489945,0.267715109689731,114,FALSE,17.1323704353938,0.00182815356489945,0.267715109689731,0.267715109689731,0.26771510968973,2,-0.12306713665736,0.152735780694591,-0.518115396670131,0.774303326455629,0.109743754511848,1.2001147517065e-25,3.58834310760244e-23,urinary bladder cancer; bladder carcinoma,0.267715109689731,67,2,TRUE,0.00436916387940744
WNT5A,WNT5A,0.102840050353019,88,24.746200849942,0.00178571428571429,0.183085461589159,88,FALSE,24.746200849942,0.00178571428571429,0.183085461589159,0.183085461589159,0.183085461589159,4,0.467077845241633,-0.630212437543678,0.0544937726232874,0.144377037257123,0.102840050353019,1.47819583085489e-13,4.41980553425611e-11,Not annotated,0.183085461589159,109,5,FALSE,0.00228700128306777
ZAP70,ZAP70,0.500200260862751,120,33.3182060938341,0.00183823529411765,0.249988014945191,120,FALSE,33.3182060938341,0.00183823529411765,0.249988014945192,0.249988014945192,0.249988014945191,1,0.197960822157116,-0.0532458478117536,-0.606357386274036,0.202812989925264,0.500200260862751,2.04017123282464e-25,6.10011198614568e-23,Not annotated,0.249988014945192,69,1,FALSE,0.00135764507664668
