"node_id","node_label","expression","degree","is_signature","betweenness","closeness","eigenvector","hub_score","authority_score","community","mean_expr_UroB","mean_expr_GU","mean_expr_UroA","mean_expr_BaSq","mean_expr_UroC","go_pval","go_padj","go_description","go_hub_score","go_rank","module","in_signature_module","random_walk_score"
"IL15","IL15",-0.295387559080939,124,FALSE,17.596398895802,0.0018450184501845,0.263712522814132,0.263712522814132,0.263712522814132,1,0.178321004909234,-0.178588713271043,-0.461121768666763,0.862730501828101,-0.295387559080939,1.88081257562142e-24,5.62362960110805e-22,"Not annotated",0.263712522814132,75,1,FALSE,0.00123570986068391
"IL1A","IL1A",-0.0393850877351275,126,FALSE,15.8904560481407,0.00184842883548983,0.291925402718566,0.291925402718567,0.291925402718566,1,0.00644878999405034,-0.179064723155841,0.276555203392032,0.44202459939182,-0.0393850877351275,,,,,,,,
"IL1B","IL1B",0.135533009672104,278,FALSE,186.215525437108,0.0021505376344086,0.592990175150189,0.592990175150191,0.592990175150189,1,0.216612856832685,0.075059531977961,-0.463929810257765,0.724011130590653,0.135533009672104,8.62266230039152e-21,2.57817602781707e-18,"urinary bladder cancer; bladder disease",0.592990175150191,83,1,FALSE,0.0029883622310818
"IL2","IL2",0.239483140520656,254,FALSE,132.861503772367,0.00209643605870021,0.558225208064701,0.558225208064702,0.558225208064701,1,-0.153659421510371,-0.17855563753204,-0.264317731233228,0.131546526296585,0.239483140520656,,,,,,,,
"IL3","IL3",0.282458932504994,152,FALSE,35.4144625636453,0.00189393939393939,0.345694823184107,0.345694823184107,0.345694823184107,1,-0.0686523718909015,0.00610940623392807,-0.104730631443818,0.0588547530128181,0.282458932504994,,,,,,,,
"IL4","IL4",-0.204141741800364,214,FALSE,81.0688370548325,0.00201207243460765,0.469020540832996,0.469020540832996,0.469020540832996,1,-0.00293346958762379,-0.109234967072168,-0.186419239112215,0.105886413341402,-0.204141741800364,,,,,,,,
"IL5","IL5",-0.0752131783873217,144,FALSE,34.3938433835677,0.0018796992481203,0.306244301530016,0.306244301530016,0.306244301530016,1,-0.022733893706107,-0.102445547817026,-0.109494572173511,0.396659961013145,-0.0752131783873217,,,,,,,,
"IL6","IL6",-0.137462120784465,356,FALSE,405.698393051572,0.00234741784037559,0.720830063937755,0.720830063937756,0.720830063937755,1,-0.0544382840628011,-0.0146278759743958,-0.54384957768254,0.818487997223523,-0.137462120784465,4.56241705033908e-36,1.36416269805138e-33,"bladder disease",0.720830063937756,29,1,FALSE,0.003506494719805
"IL6R","IL6R",0.103009942486178,110,FALSE,18.9851113256744,0.00182149362477231,0.240508602343359,0.24050860234336,0.240508602343359,1,0.0307355384997913,-0.28261680116675,-0.350189826915691,0.476121508113389,0.103009942486178,,,,,,,,
"IL6ST","IL6ST",0.0815217204613045,90,FALSE,12.1130097887457,0.00178571428571429,0.188906475053202,0.188906475053202,0.188906475053202,1,0.0183735614320558,-0.39733121572486,-0.202967704429382,0.19211027818972,0.0815217204613045,,,,,,,,
"IL7","IL7",-0.170618590648421,140,FALSE,28.0784063391366,0.00187265917602996,0.298337960938391,0.298337960938392,0.298337960938391,1,0.276355974267698,-0.658587158888363,0.0291614761758961,0.380805892496534,-0.170618590648421,1.65534669047659e-13,4.949486604525e-11,"Not annotated",0.298337960938392,111,1,FALSE,0.00132199481477038
"INS","INS",-0.113039155613641,362,FALSE,426.980968782365,0.00236406619385343,0.736716179042461,0.736716179042462,0.736716179042461,4,-0.0946959549628891,0.132040320142607,0.00868401155044353,-0.0207837310492895,-0.113039155613641,,,,,,,,
"INSR","INSR",0.122217863919648,130,FALSE,37.8344369581873,0.00185528756957328,0.268727293662095,0.268727293662095,0.268727293662094,2,0.363570571147848,0.161111070156567,-0.0390707576655965,-0.553908521472026,0.122217863919648,,,,,,,,
"IQGAP1","IQGAP1",-0.200903106605807,98,FALSE,19.7238800874856,0.0018018018018018,0.214028106565152,0.214028106565152,0.214028106565151,2,0.0028430261672758,-0.463257266193888,0.325976771191241,-0.122153771981011,-0.200903106605807,,,,,,,,
"IRS1","IRS1",-0.0173306256931448,246,FALSE,151.164374806253,0.00207900207900208,0.531778328007826,0.531778328007827,0.531778328007826,2,0.332334232611396,-1.18165705673636,0.669618983801456,-0.166781190472278,-0.0173306256931448,2.32394638122233e-72,6.94859967985477e-70,"Not annotated",0.531778328007827,2,2,TRUE,0.00513683226496421
"IRS2","IRS2",0.341300781590805,156,FALSE,57.099870301811,0.00190114068441065,0.323191508954339,0.323191508954339,0.323191508954339,2,-0.441400352375441,0.0575484054612241,-0.0728937132588061,-0.26488138414199,0.341300781590805,,,,,,,,
"ITGB1","ITGB1",-0.453373511861904,214,FALSE,121.354771219398,0.00201207243460765,0.4633338512559,0.4633338512559,0.4633338512559,4,-0.285705669898748,-0.141169067692211,-0.0471715655767925,0.498617691560441,-0.453373511861904,,,,,,,,
